ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
17861,Other expenditures of forfeiture proceeds,0,Glen Ellyn Police Department,3868,17861,2019,other,0,IL
17862,Other expenditures of forfeiture proceeds,0,Glencoe,3869,17862,2019,other,0,IL
17863,Other expenditures of forfeiture proceeds,0,Glendale Heights Police Department,3870,17863,2019,other,0,IL
17864,Other expenditures of forfeiture proceeds,0,Glenview Police Department,3871,17864,2019,other,0,IL
17865,Other expenditures of forfeiture proceeds,0,Glenwood Police Department,3872,17865,2019,other,0,IL
17866,Other expenditures of forfeiture proceeds,0,Granite City Police Department,3873,17866,2019,other,0,IL
17867,Other expenditures of forfeiture proceeds,0,Greenfield Police Department,3874,17867,2019,other,0,IL
17868,Other expenditures of forfeiture proceeds,0,GREENUP POLICE DEPARTMENT,3875,17868,2019,other,0,IL
17869,Other expenditures of forfeiture proceeds,0,Greenville Police Department,3876,17869,2019,other,0,IL
17870,Other expenditures of forfeiture proceeds,1049.99,Grundy County State's Attorney Office,3877,17870,2019,other,1050,IL
17871,Other expenditures of forfeiture proceeds,0,Gurnee Police Department,3878,17871,2019,other,0,IL
17872,Other expenditures of forfeiture proceeds,550,Hanover Park Police Department,3879,17872,2019,other,550,IL
17873,Other expenditures of forfeiture proceeds,0,Hardin County State's Attorney's Office,3880,17873,2019,other,0,IL
17874,Other expenditures of forfeiture proceeds,0,HARVARD POLICE DEPARTMENT,3881,17874,2019,other,0,IL
17875,Other expenditures of forfeiture proceeds,0,Harwood Heights Police Department,3882,17875,2019,other,0,IL
17876,Other expenditures of forfeiture proceeds,0,Hawthorn Woods Police Department,3883,17876,2019,other,0,IL
17877,Other expenditures of forfeiture proceeds,0,Henderson County Sheriff,3884,17877,2019,other,0,IL
17878,Other expenditures of forfeiture proceeds,0,Henry County Sheriff's Office,3885,17878,2019,other,0,IL
17879,Other expenditures of forfeiture proceeds,18102.71,Henry County State's Attorney's Office,3886,17879,2019,other,18103,IL
17880,Other expenditures of forfeiture proceeds,0,Herrin Police Department,3887,17880,2019,other,0,IL
17881,Other expenditures of forfeiture proceeds,0,Hickory Hills Police Department,3888,17881,2019,other,0,IL
17882,Other expenditures of forfeiture proceeds,0,Highland Park Police Department,3889,17882,2019,other,0,IL
17883,Other expenditures of forfeiture proceeds,0,Highwood Police Department,3890,17883,2019,other,0,IL
17884,Other expenditures of forfeiture proceeds,0,Hometown Police Department,3891,17884,2019,other,0,IL
17885,Other expenditures of forfeiture proceeds,0,Illinois Attorney General's Office,3892,17885,2019,other,0,IL
17886,Other expenditures of forfeiture proceeds,0,Illinois Department of Natural Resources- Law Enforcement,3893,17886,2019,other,0,IL
17887,Other expenditures of forfeiture proceeds,0,Illinois State Police - Asset Forfeiture Section,3894,17887,2019,other,0,IL
17888,Other expenditures of forfeiture proceeds,164588.17,Illinois State Police -- Investigations,3895,17888,2019,other,164588,IL
17889,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 10 Pesotum",3896,17889,2019,other,0,IL
17890,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 11",3897,17890,2019,other,0,IL
17891,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 12",3898,17891,2019,other,0,IL
17892,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 15",3899,17892,2019,other,0,IL
17893,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 16",3900,17893,2019,other,0,IL
17894,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 17",3901,17894,2019,other,0,IL
17895,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 18",3902,17895,2019,other,0,IL
17896,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 19",3903,17896,2019,other,0,IL
17897,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 2",3904,17897,2019,other,0,IL
17898,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 20",3905,17898,2019,other,0,IL
17899,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 21",3906,17899,2019,other,0,IL
17900,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 22",3907,17900,2019,other,0,IL
17901,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 5",3908,17901,2019,other,0,IL
17902,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 6",3909,17902,2019,other,0,IL
17903,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 7",3910,17903,2019,other,0,IL
17904,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 8",3911,17904,2019,other,0,IL
17905,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District 9",3912,17905,2019,other,0,IL
17906,Other expenditures of forfeiture proceeds,0,"Illinois State Police, District Chicago",3913,17906,2019,other,0,IL
17907,Other expenditures of forfeiture proceeds,0,Illinois State University Police Department,3914,17907,2019,other,0,IL
17908,Other expenditures of forfeiture proceeds,0,Iroquois County Sheriffs Department,3915,17908,2019,other,0,IL
17909,Other expenditures of forfeiture proceeds,0,Itasca Police Department,3916,17909,2019,other,0,IL
17910,Other expenditures of forfeiture proceeds,0,Jackson County Sheriffs Office,3917,17910,2019,other,0,IL
17911,Other expenditures of forfeiture proceeds,0,Jackson County State's Attorney's Office,3918,17911,2019,other,0,IL
17912,Other expenditures of forfeiture proceeds,701.5,Jacksonville Police Department,3919,17912,2019,other,702,IL
17913,Other expenditures of forfeiture proceeds,0,Jasper County State's Attorney's Office,3920,17913,2019,other,0,IL
17914,Other expenditures of forfeiture proceeds,0,Jefferson County Sheriffs Office,3921,17914,2019,other,0,IL
17915,Other expenditures of forfeiture proceeds,3276.56,Jo Daviess County Sheriffs Office,3922,17915,2019,other,3277,IL
17916,Other expenditures of forfeiture proceeds,0,Joliet Metropolitan Area Narcotics Squad,3923,17916,2019,other,0,IL
17917,Other expenditures of forfeiture proceeds,0,Joliet Police Department,3924,17917,2019,other,0,IL
17918,Other expenditures of forfeiture proceeds,12576.47,Kane County Sheriff,3925,17918,2019,other,12576,IL
17919,Other expenditures of forfeiture proceeds,815,Kankakee Area Metropolitan Enforcement Group,3926,17919,2019,other,815,IL
17920,Other expenditures of forfeiture proceeds,0,Kankakee City Police,3927,17920,2019,other,0,IL
17921,Other expenditures of forfeiture proceeds,0,Kankakee County Sheriff's Department,3928,17921,2019,other,0,IL
17922,Other expenditures of forfeiture proceeds,0,Kankakee County State's Attorney's Office,3929,17922,2019,other,0,IL
17923,Other expenditures of forfeiture proceeds,0,Kendall County State's Attorney's Office,3930,17923,2019,other,0,IL
17924,Other expenditures of forfeiture proceeds,0,KNOX COUNTY STATE'S ATTORNEY OFFICE,3931,17924,2019,other,0,IL
17925,Other expenditures of forfeiture proceeds,0,Lake County Forest Preserve Ranger Police,3932,17925,2019,other,0,IL
17926,Other expenditures of forfeiture proceeds,0,Lake County MEG,3933,17926,2019,other,0,IL
17927,Other expenditures of forfeiture proceeds,0,LAKE County Sheriff's Office WAUKEGAN,3934,17927,2019,other,0,IL
17928,Other expenditures of forfeiture proceeds,0,Lake County States Attorney,3935,17928,2019,other,0,IL
17929,Other expenditures of forfeiture proceeds,0,Lake Forest Police Department,3936,17929,2019,other,0,IL
17930,Other expenditures of forfeiture proceeds,0,Lake in the Hills Police Department,3937,17930,2019,other,0,IL
17931,Other expenditures of forfeiture proceeds,0,LAKE VILLA POLICE DEPARTMENT,3938,17931,2019,other,0,IL
17932,Other expenditures of forfeiture proceeds,0,Lake Zurich Police Department,3939,17932,2019,other,0,IL
17933,Other expenditures of forfeiture proceeds,0,Lakemoor Police Department,3940,17933,2019,other,0,IL
17934,Other expenditures of forfeiture proceeds,0,Lansing Police Department,3941,17934,2019,other,0,IL
17935,Other expenditures of forfeiture proceeds,0,LaSalle Police Department,3942,17935,2019,other,0,IL
17936,Other expenditures of forfeiture proceeds,0,Lawrence County Sheriff's Office,3943,17936,2019,other,0,IL
17937,Other expenditures of forfeiture proceeds,0,Lee County State's Attorney's Office,3944,17937,2019,other,0,IL
17938,Other expenditures of forfeiture proceeds,0,Lemont Police Department,3945,17938,2019,other,0,IL
17939,Other expenditures of forfeiture proceeds,0,Libertyville Police Department,3946,17939,2019,other,0,IL
17940,Other expenditures of forfeiture proceeds,0,Lincoln Police Department,3947,17940,2019,other,0,IL
17941,Other expenditures of forfeiture proceeds,0,Lincolnshire Police Department,3948,17941,2019,other,0,IL
17942,Other expenditures of forfeiture proceeds,0,Lincolnwood,3949,17942,2019,other,0,IL
17943,Other expenditures of forfeiture proceeds,0,Litchfield Police Department,3950,17943,2019,other,0,IL
17944,Other expenditures of forfeiture proceeds,0,Livingston County State's Attorney's Office,3951,17944,2019,other,0,IL
17945,Other expenditures of forfeiture proceeds,0,Lockport Police Department,3952,17945,2019,other,0,IL
17946,Other expenditures of forfeiture proceeds,0,Logan County State's Attorney's Office,3953,17946,2019,other,0,IL
17947,Other expenditures of forfeiture proceeds,0,Lombard Police Department,3954,17947,2019,other,0,IL
17948,Other expenditures of forfeiture proceeds,0,Loves Park Police Department,3955,17948,2019,other,0,IL
17949,Other expenditures of forfeiture proceeds,1291.5,lroquois County State's Attorney's Office,3956,17949,2019,other,1292,IL
17950,Other expenditures of forfeiture proceeds,0,Macon County Sheriffs Office,3957,17950,2019,other,0,IL
17951,Other expenditures of forfeiture proceeds,85022.84,Macon County State's Attorney's Office,3958,17951,2019,other,85023,IL
17952,Other expenditures of forfeiture proceeds,0,Macoupin County Sheriff's Department,3959,17952,2019,other,0,IL
17953,Other expenditures of forfeiture proceeds,0,Macoupin County State's Attorney's Office,3960,17953,2019,other,0,IL
17954,Other expenditures of forfeiture proceeds,0,Madison County Sheriffs Office,3961,17954,2019,other,0,IL
17955,Other expenditures of forfeiture proceeds,9639.5,Madison County State's Attorney's Office,3962,17955,2019,other,9640,IL
17956,Other expenditures of forfeiture proceeds,0,Madison Police Department,3963,17956,2019,other,0,IL
17957,Other expenditures of forfeiture proceeds,0,Manteno Police Department,3964,17957,2019,other,0,IL
17958,Other expenditures of forfeiture proceeds,0,Marion County State's Attorney's Office,3965,17958,2019,other,0,IL
17959,Other expenditures of forfeiture proceeds,0,Marion Police Department,3966,17959,2019,other,0,IL
17960,Other expenditures of forfeiture proceeds,0,Marshall Police Department,3967,17960,2019,other,0,IL
17961,Other expenditures of forfeiture proceeds,0,Maryville Police Department,3968,17961,2019,other,0,IL
